id,x,y,class,file,thumbnail
10000,0.7281130151787727,0.183225670402437,5,img/10000.jpg,img/thumbs/10000.jpg
10011,0.16765777060482015,0.2776509155489774,9,img/10011.jpg,img/thumbs/10011.jpg
10087,0.7730137725509896,0.2008277569908547,7,img/10087.jpg,img/thumbs/10087.jpg
10096,0.5192124732805016,0.8075828577683748,0,img/10096.jpg,img/thumbs/10096.jpg
10126,0.3291357591337752,0.36419231533841884,3,img/10126.jpg,img/thumbs/10126.jpg
10156,0.521779379637323,0.9210996797288425,2,img/10156.jpg,img/thumbs/10156.jpg
10158,0.6618470291917867,0.26088319171856084,7,img/10158.jpg,img/thumbs/10158.jpg
10214,0.5481289222045636,0.15992339428432725,5,img/10214.jpg,img/thumbs/10214.jpg
10314,0.598236865381548,0.10100634911334778,5,img/10314.jpg,img/thumbs/10314.jpg
10339,0.6955065068015523,0.2193578211085083,5,img/10339.jpg,img/thumbs/10339.jpg
10357,0.796020303389064,0.31656823511561677,1,img/10357.jpg,img/thumbs/10357.jpg
10379,0.7405981832694891,0.3913652978502024,4,img/10379.jpg,img/thumbs/10379.jpg
10408,0.7508418691185132,0.5011935132612606,6,img/10408.jpg,img/thumbs/10408.jpg
10450,0.9527759105633042,0.6235071715123035,8,img/10450.jpg,img/thumbs/10450.jpg
10456,0.5365879397458363,0.26973406009380957,1,img/10456.jpg,img/thumbs/10456.jpg
10457,0.7002517455365991,0.3791035716827882,0,img/10457.jpg,img/thumbs/10457.jpg
10459,0.52630049290769,0.6926081042868099,0,img/10459.jpg,img/thumbs/10459.jpg
10479,0.3054702775589229,0.5907499579017579,0,img/10479.jpg,img/thumbs/10479.jpg
10497,0.4369809253552821,0.46061080868646664,0,img/10497.jpg,img/thumbs/10497.jpg
10498,0.5186411983638236,0.062022963935747126,5,img/10498.jpg,img/thumbs/10498.jpg
10517,0.460664205357851,0.2293008200302097,9,img/10517.jpg,img/thumbs/10517.jpg
10518,0.7686173130091571,0.4891163379588789,8,img/10518.jpg,img/thumbs/10518.jpg
10520,0.7079281543869596,0.23915531645861485,5,img/10520.jpg,img/thumbs/10520.jpg
10521,0.8033961539683596,0.37354491283304375,1,img/10521.jpg,img/thumbs/10521.jpg
10535,0.9057527387728186,0.5941721100423414,1,img/10535.jpg,img/thumbs/10535.jpg
10537,0.5475021474075012,0.2324782647773596,7,img/10537.jpg,img/thumbs/10537.jpg
10584,0.46314824224978607,0.4959750407769463,0,img/10584.jpg,img/thumbs/10584.jpg
10624,0.4468619622590362,0.40315526119671485,3,img/10624.jpg,img/thumbs/10624.jpg
10625,0.3182106711445478,0.47299443509176503,0,img/10625.jpg,img/thumbs/10625.jpg
10626,0.7173830587663043,0.34255169242813854,5,img/10626.jpg,img/thumbs/10626.jpg
10627,0.4882158492146112,0.7163658257590718,1,img/10627.jpg,img/thumbs/10627.jpg
10668,0.5491725814721329,0.15984338209956192,5,img/10668.jpg,img/thumbs/10668.jpg
10670,0.4892665538235682,0.26069308256431356,9,img/10670.jpg,img/thumbs/10670.jpg
10687,0.9028015816989786,0.5672646867174275,8,img/10687.jpg,img/thumbs/10687.jpg
10709,0.863380465855968,0.5203792717693692,1,img/10709.jpg,img/thumbs/10709.jpg
10816,0.6751901314394334,0.15938957240457174,5,img/10816.jpg,img/thumbs/10816.jpg
10845,0.7822000708696552,0.31774798604261767,1,img/10845.jpg,img/thumbs/10845.jpg
10846,0.5788367248420901,0.4154996058191308,4,img/10846.jpg,img/thumbs/10846.jpg
10885,0.660339424406194,0.7577853495098952,8,img/10885.jpg,img/thumbs/10885.jpg
10886,0.27394949848881406,0.841675252466498,2,img/10886.jpg,img/thumbs/10886.jpg
10913,0.8662479158375733,0.5589298308015979,1,img/10913.jpg,img/thumbs/10913.jpg
10978,0.7332470710471379,0.15561139264165735,5,img/10978.jpg,img/thumbs/10978.jpg
11077,0.8216254064377542,0.6530791825697434,1,img/11077.jpg,img/thumbs/11077.jpg
11079,0.8206966753538095,0.6529789967635969,1,img/11079.jpg,img/thumbs/11079.jpg
11081,0.8895641200533576,0.5451715545476924,1,img/11081.jpg,img/thumbs/11081.jpg
11083,0.8210748088002501,0.6492142144850449,1,img/11083.jpg,img/thumbs/11083.jpg
11084,0.8198640693985134,0.6503990638890463,9,img/11084.jpg,img/thumbs/11084.jpg
11115,0.5594948800803831,0.7675647715587347,8,img/11115.jpg,img/thumbs/11115.jpg
11154,0.39654432890848496,0.8659911184643673,2,img/11154.jpg,img/thumbs/11154.jpg
11223,0.8124699961212992,0.6202116014125543,1,img/11223.jpg,img/thumbs/11223.jpg
11226,0.7909512903785255,0.45910437503071644,1,img/11226.jpg,img/thumbs/11226.jpg
11232,0.6531958596308309,0.5188692533954279,8,img/11232.jpg,img/thumbs/11232.jpg
11316,0.6132936180838492,0.39742312331611873,6,img/11316.jpg,img/thumbs/11316.jpg
11319,0.8506894052281916,0.4575398925798616,1,img/11319.jpg,img/thumbs/11319.jpg
11324,0.8001126797813398,0.30923565701938494,4,img/11324.jpg,img/thumbs/11324.jpg
11388,0.6334393595810401,0.11493727371627654,5,img/11388.jpg,img/thumbs/11388.jpg
11391,0.44904687008763566,0.2563891490072651,9,img/11391.jpg,img/thumbs/11391.jpg
11402,0.6534770572138251,0.17527698490879814,5,img/11402.jpg,img/thumbs/11402.jpg
11403,0.6365091998679224,0.1276809635516022,5,img/11403.jpg,img/thumbs/11403.jpg
11412,0.6891763594690293,0.6848251228020874,6,img/11412.jpg,img/thumbs/11412.jpg
11416,0.5001722616585442,0.824529287613433,2,img/11416.jpg,img/thumbs/11416.jpg
11419,0.582823540578201,0.48438428326279814,0,img/11419.jpg,img/thumbs/11419.jpg
11445,0.793080396473897,0.44207192347622337,1,img/11445.jpg,img/thumbs/11445.jpg
11449,0.7933547972729509,0.4443583353272547,1,img/11449.jpg,img/thumbs/11449.jpg
11455,0.7942009647306071,0.44796959619048493,1,img/11455.jpg,img/thumbs/11455.jpg
11457,0.8261081256002737,0.6279993254529492,6,img/11457.jpg,img/thumbs/11457.jpg
11458,0.7923920379344696,0.4417925573002149,6,img/11458.jpg,img/thumbs/11458.jpg
11484,0.5169122842128924,0.7380994141493709,6,img/11484.jpg,img/thumbs/11484.jpg
11518,0.3183309619732891,0.4671113727079265,5,img/11518.jpg,img/thumbs/11518.jpg
11521,0.7105404785132028,0.6524939863482855,6,img/11521.jpg,img/thumbs/11521.jpg
11522,0.9668585160582089,0.5816449426387286,6,img/11522.jpg,img/thumbs/11522.jpg
11568,0.5810501096519792,0.7243798549308483,5,img/11568.jpg,img/thumbs/11568.jpg
11637,0.812369702711064,0.5811395866114408,8,img/11637.jpg,img/thumbs/11637.jpg
11731,0.6532826421106364,0.5671799750906682,8,img/11731.jpg,img/thumbs/11731.jpg
11763,0.6576202225931339,0.6995127791438227,6,img/11763.jpg,img/thumbs/11763.jpg
11770,0.6068192772908412,0.2083260034406802,1,img/11770.jpg,img/thumbs/11770.jpg
11801,0.5309084274086951,0.7450850787192849,8,img/11801.jpg,img/thumbs/11801.jpg
11802,0.4557678831632937,0.7252824394711447,0,img/11802.jpg,img/thumbs/11802.jpg
11807,0.7113822970201296,0.43930494364389006,1,img/11807.jpg,img/thumbs/11807.jpg
11812,0.07956093856181154,0.6276287450376389,7,img/11812.jpg,img/thumbs/11812.jpg
11934,0.5491640608203744,0.8275536888297497,2,img/11934.jpg,img/thumbs/11934.jpg
11935,0.6414040118612558,0.1483159112032742,5,img/11935.jpg,img/thumbs/11935.jpg
11944,0.6906966156865177,0.8721761148308653,6,img/11944.jpg,img/thumbs/11944.jpg
11996,0.8293129145401267,0.199092063473347,7,img/11996.jpg,img/thumbs/11996.jpg
12000,0.6362417960347738,0.12141548287865887,5,img/12000.jpg,img/thumbs/12000.jpg
12012,0.8451666270372328,0.49489814044236097,1,img/12012.jpg,img/thumbs/12012.jpg
12014,0.8514234401985084,0.3757264935420342,1,img/12014.jpg,img/thumbs/12014.jpg
12029,0.8444516180123391,0.47533348399080827,1,img/12029.jpg,img/thumbs/12029.jpg
12115,0.8075766678897329,0.3880171641293729,1,img/12115.jpg,img/thumbs/12115.jpg
12124,0.304277391385445,0.9045186753194714,2,img/12124.jpg,img/thumbs/12124.jpg
12133,0.5099874853545222,0.6888850182214143,0,img/12133.jpg,img/thumbs/12133.jpg
12143,0.44320670112552724,0.9674006457323014,2,img/12143.jpg,img/thumbs/12143.jpg
12173,0.7160654479438756,0.343746695722698,1,img/12173.jpg,img/thumbs/12173.jpg
12176,0.8837516221088954,0.4439918503323228,1,img/12176.jpg,img/thumbs/12176.jpg
12187,0.8007693885196506,0.624751092768841,6,img/12187.jpg,img/thumbs/12187.jpg
12420,0.46118707230634387,0.9261755929841339,2,img/12420.jpg,img/thumbs/12420.jpg
12499,0.35006024250667955,0.7303663825839732,2,img/12499.jpg,img/thumbs/12499.jpg
12517,0.5471181865929416,0.1563983036401286,0,img/12517.jpg,img/thumbs/12517.jpg
12532,0.8820168035322928,0.20454901823916033,7,img/12532.jpg,img/thumbs/12532.jpg
12534,0.8692489099448729,0.22252510679784457,7,img/12534.jpg,img/thumbs/12534.jpg
12537,0.8009067866648067,0.216438462984244,1,img/12537.jpg,img/thumbs/12537.jpg
12538,0.85951075584556,0.21887239188397073,7,img/12538.jpg,img/thumbs/12538.jpg
12559,0.8185961848161302,0.5248526423103435,8,img/12559.jpg,img/thumbs/12559.jpg
12605,0.7301090298984293,0.18589106967237667,5,img/12605.jpg,img/thumbs/12605.jpg
12606,0.4659719399062981,0.8533666385577507,2,img/12606.jpg,img/thumbs/12606.jpg
12608,0.5613172085924798,0.5234835231050294,8,img/12608.jpg,img/thumbs/12608.jpg
12635,0.7165165700813513,0.1130555843911359,5,img/12635.jpg,img/thumbs/12635.jpg
12649,0.7366826423861281,0.1651947453271555,5,img/12649.jpg,img/thumbs/12649.jpg
12650,0.7176019994508266,0.12098306728421966,5,img/12650.jpg,img/thumbs/12650.jpg
12656,0.6770894113641842,0.17307702711128461,5,img/12656.jpg,img/thumbs/12656.jpg
12667,0.9274415008405189,0.25213939542284586,6,img/12667.jpg,img/thumbs/12667.jpg
12668,0.7702300421113035,0.2186036487599067,6,img/12668.jpg,img/thumbs/12668.jpg
12670,0.3420220465623551,0.19063343605923946,9,img/12670.jpg,img/thumbs/12670.jpg
12673,0.7470861070651937,0.1727199208879063,6,img/12673.jpg,img/thumbs/12673.jpg
12675,0.7181029222610154,0.11490584867887067,5,img/12675.jpg,img/thumbs/12675.jpg
12676,0.7163370845032571,0.10829064939449191,5,img/12676.jpg,img/thumbs/12676.jpg
12680,0.6627778000715264,0.16741583176677008,5,img/12680.jpg,img/thumbs/12680.jpg
12755,0.47166306816733755,0.8681905008129768,2,img/12755.jpg,img/thumbs/12755.jpg
12757,0.4097033201951809,0.00011231338812247179,1,img/12757.jpg,img/thumbs/12757.jpg
12835,0.5528149161552548,0.45394918402312684,6,img/12835.jpg,img/thumbs/12835.jpg
12853,0.6920449495352339,0.14119834418001118,5,img/12853.jpg,img/thumbs/12853.jpg
12855,0.6972549751142838,0.1520370253941456,5,img/12855.jpg,img/thumbs/12855.jpg
12858,0.7159283357520766,0.10646875622961996,5,img/12858.jpg,img/thumbs/12858.jpg
12888,0.8731413661926851,0.5154469148136047,8,img/12888.jpg,img/thumbs/12888.jpg
12946,0.5617117143942847,0.8052731167296802,2,img/12946.jpg,img/thumbs/12946.jpg
13022,0.45434517351533094,0.7592897145661147,8,img/13022.jpg,img/thumbs/13022.jpg
13034,0.46514840070030805,0.7176049659678339,8,img/13034.jpg,img/thumbs/13034.jpg
13040,0.7774825281158633,0.5178974356901256,8,img/13040.jpg,img/thumbs/13040.jpg
13046,0.25378388857604195,0.8052269725794162,2,img/13046.jpg,img/thumbs/13046.jpg
13187,0.4846085469136521,0.8999387041549888,2,img/13187.jpg,img/thumbs/13187.jpg
13242,0.7888643018544463,0.40632317005019486,1,img/13242.jpg,img/thumbs/13242.jpg
13244,0.6585190343441225,0.30632025380869116,1,img/13244.jpg,img/thumbs/13244.jpg
13247,0.5436008046297326,0.8941644313906153,2,img/13247.jpg,img/thumbs/13247.jpg
13248,0.539905246450877,0.6619452115697645,0,img/13248.jpg,img/thumbs/13248.jpg
13250,0.7455860104905989,0.2004888054154709,5,img/13250.jpg,img/thumbs/13250.jpg
13251,0.547341058666523,0.8540367634458284,2,img/13251.jpg,img/thumbs/13251.jpg
13253,0.8704004736531552,0.5532865341470921,2,img/13253.jpg,img/thumbs/13253.jpg
13256,0.40383624568365073,0.9950647325046097,2,img/13256.jpg,img/thumbs/13256.jpg
13276,0.6859321414236271,0.8438990759816091,2,img/13276.jpg,img/thumbs/13276.jpg
13280,0.7129942352781189,0.35570917245637623,1,img/13280.jpg,img/thumbs/13280.jpg
13282,0.8816130590321778,0.4235199087622011,1,img/13282.jpg,img/thumbs/13282.jpg
13287,0.7150757580626214,0.3808780018781462,1,img/13287.jpg,img/thumbs/13287.jpg
13313,0.4838952448306666,0.3578173014775487,4,img/13313.jpg,img/thumbs/13313.jpg
13349,0.749088250680131,0.195602885424456,5,img/13349.jpg,img/thumbs/13349.jpg
13382,0.6065023967784731,0.15614872608904046,5,img/13382.jpg,img/thumbs/13382.jpg
13395,0.14008882629026834,0.2978866566681616,9,img/13395.jpg,img/thumbs/13395.jpg
13445,0.6966377833189081,0.035064924170005916,5,img/13445.jpg,img/thumbs/13445.jpg
